Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
File,"BusinessStatus.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,2,,0,2,2,,,,2,,0,0,0,2,,20,2,6,4,0,12,,1,2,2,0,,0,,0,,,"2,00",0
File,"BusinessType.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,2,,0,2,10,,,,2,,0,0,0,2,,59,10,14,12,0,35,,1,2,2,0,,0,,0,,,"2,50",0
File,"CacheConstants.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,10,0,,0,0,0,,,,0,,0,0,0,0,,59,10,14,12,10,35,,11,12,12,0,,0,,0,,,"2,50",0
File,"CaptchaConfig.java",32,0,21,12,1,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,0,,,,2,,0,0,0,2,,83,3,52,19,33,28,,40,43,16,33,,1,,0,,,"0,54",2
File,"CaptchaException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,16,2,9,4,2,5,,3,5,4,1,,1,,0,,,"0,56",1
File,"CaptchaExpireException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,16,2,9,4,2,5,,3,5,4,1,,1,,0,,,"0,56",1
File,"CaptchaProperties.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,0,4,,4,4,2,,,,4,,0,0,0,4,,46,7,28,14,4,11,,10,15,11,4,,1,,0,,,"0,39",4
File,"CharsetKit.java",14,1,7,6,2,"0,00","0,00",0,0,,,,,1,4,6,4,,4,0,0,,,,4,,0,0,0,4,,86,9,41,15,16,36,,17,25,15,13,,4,,1,,,"0,88",8
File,"CheckedException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,4,,4,4,0,,,,4,,0,0,0,4,,31,5,21,7,5,5,,6,11,7,4,,1,,0,,,"0,24",4
File,"Constants.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,25,0,,0,0,0,,,,0,,0,0,0,0,,135,25,30,28,26,82,,26,27,27,0,,0,,0,,,"2,73",0
File,"Convert.java",22,0,14,8,3,"0,00","0,00",0,0,,,,,1,44,0,44,,44,0,0,,,,44,,0,0,0,44,,1018,55,609,90,272,354,,191,321,97,247,,13,,3,,,"0,58",140
File,"CronUtils.java",15,0,9,6,2,"0,00","0,00",0,0,,,,,1,3,0,3,,3,0,0,,,,3,,0,0,0,3,,63,4,35,9,11,24,,11,17,9,9,,2,,1,,,"0,69",5
File,"CustomBusinessExceptionHandler.java",5,0,5,0,1,"0,00","0,00",0,0,,,,,1,0,1,3,,3,3,0,,,,3,,0,0,0,3,,33,5,28,20,6,0,,16,20,16,6,,2,,0,,,"0,00",4
File,"DataScope.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,3,3,0,,,,3,,0,0,0,3,,33,4,15,13,0,14,,9,10,10,0,,0,,0,,,"0,93",0
File,"DataScopeAspect.java",26,1,22,3,4,"0,00","0,00",0,0,,,,,1,1,6,5,,5,3,0,,,,4,,0,1,1,2,,184,14,130,42,57,40,,54,77,40,46,,14,,3,,,"0,31",22
File,"DateBinderConfigurator.java",6,0,6,0,1,"0,00","0,00",0,0,,,,,2,0,0,2,,2,2,0,,,,2,,0,0,0,2,,19,4,15,7,5,0,,7,10,8,2,,1,,0,,,"0,00",2
File,"DateUtils.java",9,0,6,3,1,"0,00","0,00",0,0,,,,,1,16,6,16,,16,0,0,,,,16,,0,0,0,16,,191,23,118,50,45,50,,49,69,47,29,,3,,1,,,"0,42",19
File,"DemoModeException.java",3,0,3,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,15,2,8,4,1,5,,2,4,4,0,,1,,0,,,"0,63",1
File,"DesensitizedType.java",1,0,1,0,1,"0,00","0,00",0,0,,,,,1,0,0,9,,7,4,8,,,,4,,1,0,0,3,,59,11,22,14,2,26,,7,9,7,2,,1,,0,,,"1,18",7
File,"DesensitizedUtil.java",19,0,12,7,3,"0,00","0,00",0,0,,,,,1,2,0,2,,2,0,0,,,,2,,0,0,0,2,,51,3,29,5,10,19,,8,15,5,10,,4,,1,,,"0,66",6
Class,"Dict",11,0,11,0,2,,,,,0,,,0,,0,0,,,,3,4,0,0,4,3,3,,0,0,3,,41,2,35,,,4,,,25,7,20,,3,0,0,,,,10
Public Method,"Dict.constructor",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,5,0,5,,,0,,,3,0,3,1,,,0,,,,1
Public Method,"Dict.init",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,21,0,21,,,0,,,9,2,8,3,,,1,,,,6
Unnamed Function,"Dict.init.(unnamed_function_1)",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,0,,,0,0,0,1,,,0,,,,1
Unnamed Function,"Dict.init.(unnamed_function_2)",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,8,0,8,,,0,,,6,1,5,2,,,1,,,,2
File,"Dict.js",13,0,13,0,2,"0,00","0,00",0,0,,,,,1,,,10,,10,,,,,,,,,,,,,82,5,61,,,16,,,45,16,32,0,3,,2,,,"0,26",16
Public Method,"Dict.reloadDict",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,7,0,7,,,0,,,4,1,4,2,,,1,,,,3
Unnamed Function,"Dict.reloadDict.dictMeta.(unnamed_function_3)",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,0,,,0,0,0,1,,,0,,,,1
File,"DictCacheInvalidatorService.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,2,,,,2,,0,0,0,2,,27,7,20,15,3,0,,11,14,12,3,,1,,0,,,"0,00",2
File,"DictCacheKeyHelper.java",3,0,3,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,14,4,10,7,2,0,,5,7,6,1,,1,,0,,,"0,00",1
File,"DictCacheReaderService.java",4,0,4,0,2,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,2,,,,1,,0,0,0,1,,26,7,19,16,2,0,,12,14,13,2,,2,,0,,,"0,00",2
File,"DictCacheWriterService.java",3,0,3,0,1,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,2,,,,1,,0,0,0,1,,21,4,17,14,1,0,,10,12,11,1,,1,,0,,,"0,00",1
File,"DictConverter.js",4,0,4,0,1,"0,00","0,00",0,0,,,,,0,,,3,,3,,,,,,,,,,,,,17,2,10,,,5,,,8,6,4,0,1,,0,,,"0,50",3
Class,"DictData",5,0,5,0,1,,,,,0,,,0,,0,0,,,,1,3,0,0,3,1,1,,0,0,1,,7,0,7,,,0,,,4,1,3,,1,0,0,,,,1
Public Method,"DictData.constructor",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,5,0,5,,,0,,,3,0,3,1,,,0,,,,1
File,"DictData.js",5,0,5,0,1,"0,00","0,00",0,0,,,,,1,,,1,,1,,,,,,,,,,,,,13,0,7,,,6,,,5,2,3,0,1,,0,,,"0,86",1
Class,"DictMeta",8,0,8,0,1,,,,,0,,,0,,0,0,,,,1,6,0,0,6,1,1,,0,0,1,,10,0,10,,,0,,,7,1,6,,1,0,0,,,,1
Public Method,"DictMeta.constructor",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,8,0,8,,,0,,,6,0,6,1,,,0,,,,1
File,"DictMeta.js",10,0,10,0,2,"0,00","0,00",0,0,,,,,1,,,3,,2,,,,,,,,,,,,,38,3,23,,,12,,,19,5,14,1,3,,2,,,"0,52",5
Public Method,"DictMeta.parse",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,11,0,11,,,0,,,8,1,7,3,,,2,,,,3
File,"DictOptions.js",5,0,5,0,2,"0,00","0,00",0,0,,,,,0,,,4,,4,,,,,,,,,,,,,51,4,29,,,18,,,14,7,7,0,3,,1,,,"0,62",6
Unknown Annotation,"Email",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",
File,"EnableCustomConfig.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,31,3,24,22,0,4,,13,14,14,0,,0,,0,,,"0,17",0
File,"EnableRyFeignClients.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,5,5,0,,,,5,,5,0,0,0,,27,6,15,13,0,6,,8,9,9,0,,0,,0,,,"0,40",0
File,"EscapeUtil.java",22,0,16,6,3,"0,00","0,00",0,0,,,,,1,6,2,6,,6,0,0,,,,6,,0,1,0,5,,167,13,114,19,56,45,,49,67,20,50,,6,,3,,,"0,39",16
File,"Excel.java",2,0,2,0,1,"0,00","0,00",0,0,,,,,3,0,0,8,,31,35,9,,,,35,,3,0,0,32,,187,34,67,49,4,86,,44,49,45,4,,1,,0,,,"1,28",4
File,"ExcelExporter.java",20,2,17,1,4,"0,00","0,00",0,0,,,,,1,0,1,7,,7,7,4,,,,7,,0,5,0,2,,179,27,146,56,89,6,,86,117,59,74,,9,,4,,,"0,04",27
File,"ExcelFieldMapper.java",10,1,9,1,2,"0,00","0,00",0,0,,,,,1,0,0,7,,7,6,6,,,,6,,0,2,0,4,,103,17,82,32,40,4,,43,62,34,35,,7,,3,,,"0,05",17
File,"ExcelHandlerAdapter.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,1,1,0,,,,1,,1,0,0,0,,24,2,7,5,0,15,,4,5,5,0,,0,,0,,,"2,14",0
File,"ExcelImageHandler.java",17,2,11,4,3,"0,00","0,00",0,0,,,,,1,0,0,3,,3,3,0,,,,3,,0,2,0,1,,64,10,41,20,25,13,,24,35,19,25,,4,,2,,,"0,32",10
File,"ExcelImporter.java",21,1,19,0,7,"0,00","0,00",0,0,,,,,1,0,1,5,,5,5,2,,,,5,,0,3,0,2,,135,16,119,45,75,0,,77,109,50,79,,11,,3,,,"0,00",33
File,"ExcelStatisticsTracker.java",18,2,13,5,3,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,1,,,,2,,0,0,0,2,,55,10,38,22,20,9,,27,35,23,21,,3,,1,,,"0,24",6
File,"ExcelStyleFactory.java",13,1,12,0,1,"0,00","0,00",0,0,,,,,1,0,0,9,,9,9,1,,,,9,,0,6,0,3,,138,18,119,39,88,1,,91,105,39,85,,4,,2,,,"0,01",12
File,"ExcelTemplateBuilder.java",20,2,17,1,2,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,3,,,,2,,0,0,0,2,,62,10,51,28,27,1,,39,46,29,23,,3,,2,,,"0,02",4
File,"ExcelUtil.java",5,0,5,0,1,"0,00","0,00",0,0,,,,,1,0,0,3,,3,3,4,,,,3,,0,0,0,3,,42,8,32,22,9,2,,24,28,22,9,,1,,0,,,"0,06",3
File,"ExcelValidatorHelper.java",27,5,19,3,4,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,40,8,29,15,14,3,,18,22,14,12,,4,,1,,,"0,10",4
File,"Excels.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,1,1,0,,,,1,,1,0,0,0,,18,2,11,9,0,5,,6,7,7,0,,0,,0,,,"0,45",0
File,"ExceptionUtil.java",12,0,11,2,3,"0,00","0,00",0,0,,,,,1,2,0,2,,2,0,0,,,,2,,0,0,0,2,,41,4,29,11,11,8,,14,19,11,11,,4,,1,,,"0,28",5
File,"FastDfsSysFileServiceImpl.java",23,0,16,7,2,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,2,,,,2,,0,0,0,2,,76,5,50,23,14,21,,21,26,18,10,,2,,1,,,"0,42",4
File,"FastJson2JsonRedisSerializer.java",8,0,8,0,2,"0,00","0,00",0,0,,,,,1,0,2,3,,3,3,1,,,,3,,0,0,0,3,,52,8,39,19,11,5,,19,25,17,11,,2,,1,,,"0,13",5
Ambiguous Method,"FedLogOut",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"FeignAutoConfiguration.java",5,0,5,0,1,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,20,2,13,8,1,5,,5,7,6,1,,1,,0,,,"0,38",1
File,"FeignRequestInterceptor.java",33,1,30,2,6,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,54,3,44,20,16,7,,21,28,18,16,,6,,2,,,"0,16",6
File,"FileException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,19,4,10,5,2,5,,4,6,5,1,,1,,0,,,"0,50",1
File,"FileNameLengthLimitExceededException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,16,2,9,4,2,5,,3,5,4,1,,1,,0,,,"0,56",1
File,"FileSizeLimitExceededException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,16,2,9,4,2,5,,3,5,4,1,,1,,0,,,"0,56",1
File,"FileTypeUtils.java",19,0,12,7,3,"0,00","0,00",0,0,,,,,1,4,0,4,,4,0,0,,,,4,,0,0,0,4,,95,5,57,14,22,33,,20,32,14,20,,5,,1,,,"0,58",11
File,"FileUploadException.java",6,0,6,0,1,"0,00","0,00",0,0,,,,,1,0,1,6,,6,6,1,,,,6,,0,0,0,6,,61,10,46,15,14,5,,16,25,12,13,,2,,1,,,"0,11",8
File,"FileUploadUtils.java",20,1,14,5,3,"0,00","0,00",0,0,,,,,1,7,2,7,,7,0,0,,,,7,,0,2,0,5,,185,15,122,37,49,48,,45,66,35,38,,7,,2,,,"0,39",21
File,"FileUtils.java",24,0,16,7,3,"0,00","0,00",0,0,,,,,1,9,3,9,,9,0,0,,,,9,,0,0,0,9,,253,17,162,40,73,74,,63,90,41,56,,8,,3,,,"0,46",26
File,"FixiOSBug.js",6,0,6,0,2,"0,00","0,00",0,0,,,,,0,,,4,,4,,,,,,,,,,,,,25,0,24,,,1,,,13,6,7,0,2,,1,,,"0,04",6
Unknown Method,"GET",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"GatewayConfig.java",6,0,6,0,1,"0,00","0,00",0,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,23,2,16,11,1,5,,7,9,8,1,,1,,0,,,"0,31",1
File,"GatewayExceptionHandler.java",30,5,25,0,4,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,56,8,43,21,13,5,,22,27,18,11,,4,,1,,,"0,12",4
File,"GenConfig.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,5,5,10,,10,5,0,,,,10,,0,0,0,10,,79,16,53,21,10,10,,18,29,19,10,,1,,0,,,"0,19",10
File,"GenConstants.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,35,0,,0,0,0,,,,0,,0,0,0,0,,117,35,42,40,38,40,,36,37,37,0,,0,,0,,,"0,95",0
File,"GenController.java",12,0,9,3,1,"0,00","0,00",0,0,,,,,1,0,0,13,,13,13,2,,,,13,,0,1,0,12,,216,16,155,93,46,45,,76,91,59,46,,2,,1,,,"0,29",14
File,"GenTable.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,4,1,56,,56,52,24,,,,56,,0,0,0,56,,383,80,274,99,60,29,,90,148,90,58,,2,,1,,,"0,11",57
File,"GenTableColumn.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,2,1,56,,56,54,18,,,,56,,0,0,0,56,,373,76,271,85,69,26,,85,146,85,65,,4,,3,,,"0,10",59
File,"GenTableColumnMapper.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,6,6,0,,,,6,,0,0,0,6,,60,7,12,10,0,41,,9,10,10,0,,0,,0,,,"3,42",0
File,"GenTableColumnMapper.xml",0,0,0,0,0,"0,00","0,00",0,0,,,,,0,,,0,,0,,,,,,,,,,,,,127,9,118,,,0,,,0,0,0,0,0,,0,,,"0,00",0
File,"GenTableColumnMapper.xml",0,0,0,0,0,"0,00","0,00",0,0,,,,,0,,,0,,0,,,,,,,,,,,,,127,9,118,,,0,,,0,0,0,0,0,,0,,,"0,00",0
File,"GenTableColumnServiceImpl.java",11,0,5,6,1,"0,00","0,00",0,0,,,,,1,0,0,4,,4,4,1,,,,4,,0,0,0,4,,68,6,33,19,4,29,,12,17,13,4,,1,,0,,,"0,88",4
File,"GenTableMapper.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,9,9,0,,,,9,,0,0,0,9,,83,10,15,13,0,58,,12,13,13,0,,0,,0,,,"3,87",0
File,"GenTableMapper.xml",0,0,0,0,0,"0,00","0,00",0,0,,,,,0,,,0,,0,,,,,,,,,,,,,206,14,192,,,4,,,0,0,0,0,0,,0,,,"0,02",0
File,"GenTableMapper.xml",0,0,0,0,0,"0,00","0,00",0,0,,,,,0,,,0,,0,,,,,,,,,,,,,206,14,192,,,4,,,0,0,0,0,0,,0,,,"0,02",0
File,"GenTableServiceImpl.java",23,1,16,6,3,"0,00","0,00",0,0,,,,,1,1,1,21,,21,18,2,,,,19,,0,1,0,18,,521,35,358,126,160,128,,157,221,114,153,,8,,4,,,"0,36",56
File,"GenUtils.java",23,1,15,7,3,"0,00","0,00",0,0,,,,,1,10,0,10,,10,0,0,,,,10,,0,0,0,10,,257,16,164,33,79,77,,64,95,34,74,,16,,2,,,"0,47",30
Ambiguous Method,"GenerateRoutes",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambiguous Method,"GetInfo",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"GlobalException.java",5,0,4,1,1,"0,00","0,00",0,0,,,,,1,0,1,6,,6,6,2,,,,6,,0,0,0,6,,58,9,33,12,8,16,,11,18,11,7,,1,,0,,,"0,48",6
File,"HTMLFilter.java",19,2,16,2,3,"0,00","0,00",0,0,,,,,1,4,26,23,,23,19,12,,,,23,,0,16,0,7,,570,68,417,117,242,97,,228,290,121,235,,17,,5,,,"0,23",62
File,"HeaderInterceptor.java",15,1,14,0,3,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,0,,,,2,,0,0,0,2,,54,5,43,20,13,6,,22,28,17,13,,4,,2,,,"0,14",5
File,"HttpStatus.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,17,0,,0,0,0,,,,0,,0,0,0,0,,94,17,21,19,17,56,,18,19,19,0,,0,,0,,,"2,67",0
File,"IGenTableColumnService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,4,4,0,,,,4,,0,0,0,4,,44,5,10,8,0,29,,7,8,8,0,,0,,0,,,"2,90",0
File,"IGenTableService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,14,14,0,,,,14,,0,0,0,14,,121,15,21,19,0,85,,18,19,19,0,,0,,0,,,"4,05",0
File,"ISysConfigService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,10,10,0,,,,10,,0,0,0,10,,82,11,16,14,0,55,,13,14,14,0,,0,,0,,,"3,44",0
File,"ISysDeptService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,14,14,0,,,,14,,0,0,0,14,,124,15,21,19,0,88,,18,19,19,0,,0,,0,,,"4,19",0
File,"ISysDictDataService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,6,6,0,,,,6,,0,0,0,6,,60,7,12,10,0,41,,9,10,10,0,,0,,0,,,"3,42",0
File,"ISysDictTypeService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,12,12,0,,,,12,,0,0,0,12,,98,13,19,17,0,66,,16,17,17,0,,0,,0,,,"3,47",0
File,"ISysFileService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,2,2,0,,,,2,,0,0,0,2,,28,3,7,5,0,18,,4,5,5,0,,0,,0,,,"2,57",0
File,"ISysJobLogService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,6,6,0,,,,6,,0,0,0,6,,56,7,12,10,0,37,,9,10,10,0,,0,,0,,,"3,08",0
File,"ISysJobService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,11,11,0,,,,11,,0,0,0,11,,102,12,19,17,0,71,,16,17,17,0,,0,,0,,,"3,74",0
File,"ISysLogininforService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,4,4,0,,,,4,,0,0,0,4,,40,5,10,8,0,25,,7,8,8,0,,0,,0,,,"2,50",0
File,"ISysMenuService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,16,16,0,,,,16,,0,0,0,16,,144,17,25,23,0,102,,22,23,23,0,,0,,0,,,"4,08",0
File,"ISysNoticeService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,6,6,0,,,,6,,0,0,0,6,,60,7,12,10,0,41,,9,10,10,0,,0,,0,,,"3,42",0
File,"ISysOperLogService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,5,5,0,,,,5,,0,0,0,5,,49,6,11,9,0,32,,8,9,9,0,,0,,0,,,"2,91",0
File,"ISysPermissionService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,2,2,0,,,,2,,0,0,0,2,,29,4,8,6,0,17,,5,6,6,0,,0,,0,,,"2,13",0
File,"ISysPostService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,11,11,0,,,,11,,0,0,0,11,,99,12,17,15,0,70,,14,15,15,0,,0,,0,,,"4,12",0
File,"ISysRoleService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,20,20,0,,,,20,,0,0,0,20,,173,21,28,26,0,124,,25,26,26,0,,0,,0,,,"4,43",0
File,"ISysUserOnlineService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,4,4,0,,,,4,,0,0,0,4,,48,5,10,8,0,33,,7,8,8,0,,0,,0,,,"3,30",0
File,"ISysUserService.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,24,24,0,,,,24,,0,0,0,24,,206,25,30,28,0,151,,27,28,28,0,,0,,0,,,"5,03",0
File,"IdUtils.java",9,0,4,5,1,"0,00","0,00",0,0,,,,,1,4,0,4,,4,0,0,,,,4,,0,0,0,4,,49,4,20,6,4,25,,5,10,6,4,,1,,0,,,"1,25",4
File,"IgnoreWhiteProperties.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,1,,,,2,,0,0,0,2,,33,4,21,13,3,8,,9,12,10,3,,1,,0,,,"0,38",2
File,"ImageUtils.java",20,0,18,2,2,"0,00","0,00",0,0,,,,,1,3,1,3,,3,0,0,,,,3,,0,0,0,3,,84,5,67,19,30,12,,31,38,19,24,,2,,1,,,"0,18",6
File,"InnerAuth.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,1,1,0,,,,1,,1,0,0,0,,19,2,9,7,0,8,,3,4,4,0,,0,,0,,,"0,89",0
File,"InnerAuthAspect.java",14,1,11,3,2,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,0,,,,2,,0,0,0,2,,51,4,37,21,9,10,,18,23,17,9,,3,,1,,,"0,27",4
File,"InnerAuthException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,16,2,9,4,2,5,,3,5,4,1,,1,,0,,,"0,56",1
File,"InvalidExtensionException.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,5,0,5,8,,8,8,3,,,,8,,0,0,0,8,,80,15,60,23,16,5,,21,34,23,11,,1,,0,,,"0,08",8
File,"IpUtils.java",23,0,18,5,4,"0,00","0,00",0,0,,,,,1,15,4,15,,15,0,0,,,,15,,0,1,0,14,,382,20,278,51,146,84,,114,167,55,123,,15,,4,,,"0,30",56
File,"JobInvokeUtil.java",20,0,13,7,2,"0,00","0,00",0,0,,,,,1,8,0,8,,8,0,0,,,,8,,0,1,0,7,,182,10,114,37,51,58,,48,69,38,47,,7,,2,,,"0,51",18
File,"JwtUtils.java",11,0,4,6,1,"0,00","0,00",0,0,,,,,1,9,1,9,,9,0,0,,,,9,,0,0,0,9,,123,11,52,23,14,60,,22,32,23,13,,1,,0,,,"1,15",9
File,"KaptchaTextCreator.java",60,0,60,0,6,"0,00","0,00",0,0,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,75,3,67,13,41,5,,36,43,12,37,,6,,2,,,"0,07",6
File,"LocalSysFileServiceImpl.java",13,0,7,7,1,"0,00","0,00",0,0,,,,,1,0,0,2,,2,2,3,,,,2,,0,0,0,2,,65,6,32,24,5,27,,16,19,17,4,,1,,0,,,"0,84",2
File,"Log.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,0,,6,6,0,,,,6,,0,0,0,6,,51,7,20,18,0,24,,14,15,15,0,,0,,0,,,"1,20",0
File,"LogAspect.java",21,0,15,6,3,"0,00","0,00",0,0,,,,,1,0,3,9,,9,9,1,,,,9,,0,2,1,6,,250,15,175,66,68,60,,80,108,62,58,,6,,4,,,"0,34",24
Ambiguous Method,"LogOut",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"Logical.java",0,0,0,0,0,"0,00","0,00",0,0,,,,,1,0,0,2,,0,2,2,,,,2,,0,0,0,2,,20,2,6,4,0,12,,1,2,2,0,,0,,0,,,"2,00",0
Ambiguous Method,"Login",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"LoginBody.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,0,4,,4,4,2,,,,4,,0,0,0,4,,39,6,22,8,4,11,,7,12,8,4,,1,,0,,,"0,50",4
File,"LoginUser.java",4,0,4,0,1,"0,00","0,00",0,0,,,,,1,0,1,18,,18,18,9,,,,18,,0,0,0,18,,150,29,89,33,19,32,,32,51,33,18,,1,,0,,,"0,36",18
