Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Public Constructor,"com.stalary.pf.message.exception.MyException.MyException",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,4,3,4,1,3,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.message.exception.MyException.MyException",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,6,3,4,1,3,1,,,0,,,"0,00",1
Package,"com.stalary.pf.message.repo",0,0,0,0,0,,,,,,,,,1,0,0,,1,,4,0,4,,4,0,0,0,,48,7,18,17,0,23,,12,13,13,0,,0,,0,,,"1,28",0
Public Interface,"com.stalary.pf.message.repo.MessageRepo",0,0,0,0,0,,,,,1,7,4,0,,0,0,,,,4,0,4,16,4,0,0,0,,32,4,10,9,0,18,,4,5,5,0,,0,2,0,0,0,"1,80",0
Abstract Method,"com.stalary.pf.message.repo.MessageRepo.findByFromId",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,4,0,1,1,0,3,1,1,1,1,0,0,,,0,,,"3,00",0
Abstract Method,"com.stalary.pf.message.repo.MessageRepo.findByToIdAndReadState",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,7,0,1,1,0,6,1,1,1,1,0,0,,,0,,,"6,00",0
Abstract Method,"com.stalary.pf.message.repo.MessageRepo.findByToIdOrderByCreateTimeDesc",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,1,1,1,1,0,0,,,0,,,"5,00",0
Abstract Method,"com.stalary.pf.message.repo.MessageRepo.read",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,7,0,3,3,0,4,0,1,1,1,0,0,,,0,,,"1,33",0
Package,"com.stalary.pf.message.service",4,0,4,1,1,,,,,,,,,1,0,0,,1,,6,2,6,,0,0,0,6,,60,11,35,21,9,14,,18,25,18,9,,1,,0,,,"0,40",6
Public Class,"com.stalary.pf.message.service.MessageService",4,0,4,1,1,,,,,1,8,4,0,,0,0,,,,6,2,6,18,0,0,0,6,,49,8,27,14,9,14,,11,18,11,9,,1,1,0,42,33,"0,52",6
Public Method,"com.stalary.pf.message.service.MessageService.findByFromId",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.message.service.MessageService.findByToId",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.message.service.MessageService.findNotRead",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,5,6,0,3,1,1,3,2,1,2,1,1,1,,,0,,,"1,00",1
Public Method,"com.stalary.pf.message.service.MessageService.read",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,5,5,0,5,2,3,0,5,3,4,2,3,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.message.service.MessageService.save",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.message.service.MessageService.sendCount",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,4,2,3,2,2,1,,,0,,,"0,00",1
Package,"com.stalary.pf.message.util",7,0,7,0,2,,,,,,,,,1,1,0,,1,,0,0,1,,0,0,0,1,,27,4,12,6,4,11,,6,9,6,4,,2,,1,,,"0,92",2
Public Class,"com.stalary.pf.message.util.UserUtil",7,0,7,0,2,,,,,1,4,2,0,,1,0,,,,0,0,1,13,0,0,0,1,,20,1,8,3,4,11,,3,6,3,4,,2,1,1,0,0,"1,38",2
Public Static Method,"com.stalary.pf.message.util.UserUtil.getUserId",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,7,0,7,2,4,0,4,3,5,2,4,2,,,1,,,"0,00",2
Package,"com.stalary.pf.outside",3,0,3,0,1,,,,,,,,,2,1,0,,2,,1,0,2,,0,0,0,2,,39,10,29,24,1,0,,15,19,18,1,,1,,0,,,"0,00",2
Public Class,"com.stalary.pf.outside.OutsideApplication",3,0,3,0,1,,,,,1,6,4,0,,1,0,,,,0,0,1,13,0,0,0,1,,10,2,8,5,1,0,,1,3,2,1,,1,1,0,0,0,"0,00",1
Public Static Method,"com.stalary.pf.outside.OutsideApplication.main",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.outside.OutsideApplicationTests",3,0,3,0,1,,,,,1,3,3,0,,0,0,,,,1,0,1,13,0,0,0,1,,9,2,7,5,0,0,,0,2,2,0,,1,1,0,0,0,"0,00",1
Public Method,"com.stalary.pf.outside.OutsideApplicationTests.contextLoads",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,1,1,0,1,,,0,,,"0,00",1
Package,"com.stalary.pf.outside.client",0,0,0,0,0,,,,,,,,,1,0,0,,1,,1,0,1,,1,0,0,0,,21,3,13,12,0,5,,8,9,9,0,,0,,0,,,"0,38",0
Public Interface,"com.stalary.pf.outside.client.UserClient",0,0,0,0,0,,,,,0,6,6,0,,0,0,,,,1,0,1,1,1,0,0,0,,7,1,6,5,0,0,,1,2,2,0,,0,0,0,0,0,"0,00",0
Abstract Method,"com.stalary.pf.outside.client.UserClient.uploadAvatar",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,2,0,2,2,0,0,1,1,1,1,0,0,,,0,,,"0,00",0
Package,"com.stalary.pf.outside.common",1,0,1,0,0,,,,,,,,,1,0,0,,1,,3,7,3,,1,0,0,2,,33,9,17,13,2,7,,7,8,6,2,,1,,0,,,"0,41",1
Public Enum Type,"com.stalary.pf.outside.common.ResultEnum",1,0,1,0,0,,,,,1,3,1,0,,0,0,,,,3,7,3,28,1,0,0,2,,29,7,15,11,2,7,,5,6,4,2,,1,1,0,,,"0,47",1
Constructor,"com.stalary.pf.outside.common.ResultEnum.ResultEnum",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,"0,00",1
Public Implicit Method,"com.stalary.pf.outside.common.ResultEnum.valueOf",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0
Public Implicit Method,"com.stalary.pf.outside.common.ResultEnum.values",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",0
Package,"com.stalary.pf.outside.config",7,0,7,0,1,,,,,,,,,4,0,0,,3,,14,2,14,,0,0,0,14,,164,25,116,58,46,23,,61,79,49,34,,2,,1,,,"0,20",15
Public Class,"com.stalary.pf.outside.config.CacheConfig",16,1,14,1,1,,,,,1,11,10,0,,0,0,,,,3,0,3,15,0,0,0,3,,61,6,46,11,30,9,,21,29,10,21,,1,2,0,0,0,"0,20",3
Public Method,"com.stalary.pf.outside.config.CacheConfig.errorHandler",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,24,3,21,2,14,0,1,5,10,5,5,1,,,0,,,"0,00",1
Anonymous Class,"com.stalary.pf.outside.config.CacheConfig.errorHandler.(Anon_1)",4,0,4,0,1,,,,,1,3,1,0,,0,0,,,,4,0,4,16,0,0,0,4,,20,3,17,0,13,0,,4,8,4,4,,1,2,0,0,0,"0,00",4
Public Method,"com.stalary.pf.outside.config.CacheConfig.errorHandler.(Anon_1).handleCacheClearError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.config.CacheConfig.errorHandler.(Anon_1).handleCacheEvictError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.config.CacheConfig.errorHandler.(Anon_1).handleCacheGetError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.config.CacheConfig.errorHandler.(Anon_1).handleCachePutError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Generic Method,"com.stalary.pf.outside.config.CacheConfig.redisTemplate",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,14,0,11,3,8,3,8,8,9,2,8,1,,,0,,,"0,27",1
Generic Parameter,"com.stalary.pf.outside.config.CacheConfig.redisTemplate.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"com.stalary.pf.outside.config.CacheConfig.stringRedisTemplate",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,11,0,11,3,8,0,8,8,9,2,8,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.outside.config.FeignConfig",5,0,4,1,1,,,,,1,6,6,0,,0,0,,,,3,0,3,15,0,0,0,3,,25,3,14,8,3,8,,3,7,4,3,,1,1,0,0,0,"0,57",3
Public Method,"com.stalary.pf.outside.config.FeignConfig.feignLoggerLevel",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.config.FeignConfig.feignRetryer",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,5,0,4,2,1,1,1,1,2,1,1,1,,,0,,,"0,25",1
Public Method,"com.stalary.pf.outside.config.FeignConfig.options",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,5,0,4,2,1,1,1,1,2,1,1,1,,,0,,,"0,25",1
Public Class,"com.stalary.pf.outside.config.PrefixRedisSerializer",6,0,6,0,1,,,,,2,7,4,0,,0,0,,,,4,2,4,16,0,0,0,4,,42,7,29,14,13,6,,12,18,10,10,,2,1,1,38,25,"0,21",5
Public Constructor,"com.stalary.pf.outside.config.PrefixRedisSerializer.PrefixRedisSerializer",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.outside.config.PrefixRedisSerializer.PrefixRedisSerializer",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.config.PrefixRedisSerializer.deserialize",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,11,0,11,4,7,0,6,5,7,3,6,2,,,1,,,"0,00",2
Public Method,"com.stalary.pf.outside.config.PrefixRedisSerializer.serialize",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,5,0,5,3,2,0,2,2,3,2,1,1,,,0,,,"0,00",1
Package,"com.stalary.pf.outside.controller",10,0,8,3,1,,,,,,,,,1,0,0,,1,,3,3,3,,0,0,0,3,,74,9,45,33,9,20,,22,27,21,8,,2,,1,,,"0,44",4
Public Class,"com.stalary.pf.outside.controller.OutsideController",10,0,8,3,1,,,,,1,18,15,0,,0,0,,,,3,3,3,15,0,0,0,3,,58,6,32,21,9,20,,10,15,9,8,,2,1,1,67,67,"0,63",4
Public Method,"com.stalary.pf.outside.controller.OutsideController.code",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,14,0,10,4,5,4,5,3,5,2,4,2,,,1,,,"0,40",2
Public Method,"com.stalary.pf.outside.controller.OutsideController.sendEmail",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,6,0,6,3,2,0,6,2,3,1,2,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.controller.OutsideController.upload",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,11,0,7,5,2,4,3,2,3,2,2,1,,,0,,,"0,57",1
Package,"com.stalary.pf.outside.data",3,0,3,0,1,,,,,,,,,4,7,6,,4,,3,9,10,,0,0,0,10,,150,34,75,47,20,41,,41,55,41,15,,1,,0,,,"0,55",10
Public Class,"com.stalary.pf.outside.data.Constant",3,0,3,0,1,,,,,1,2,1,0,,1,6,,,,0,0,1,13,0,0,0,1,,28,7,10,8,7,11,,7,9,8,2,,1,1,0,0,0,"1,10",1
Public Static Method,"com.stalary.pf.outside.data.Constant.getKey",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.outside.data.Email",0,0,0,0,0,,,,,1,4,3,0,,0,0,,,,0,3,0,12,0,0,0,0,,21,3,7,7,0,11,,3,4,4,0,,0,1,0,0,0,"1,57",0
Public Generic Class,"com.stalary.pf.outside.data.ResponseMessage",3,0,3,0,1,,,,,1,3,2,0,,6,0,,,,3,4,9,21,0,0,0,9,,58,13,37,15,13,8,,17,27,14,13,,1,1,0,81,19,"0,22",9
Public Constructor,"com.stalary.pf.outside.data.ResponseMessage.ResponseMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,0,1,1,0,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.outside.data.ResponseMessage.ResponseMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,8,6,0,6,1,4,0,5,4,5,1,4,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.outside.data.ResponseMessage.ResponseMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,3,4,1,3,1,,,0,,,"0,00",1
Generic Parameter,"com.stalary.pf.outside.data.ResponseMessage.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Static Method,"com.stalary.pf.outside.data.ResponseMessage.enumError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,4,1,2,1,1,1,,,0,,,"0,00",1
Public Static Method,"com.stalary.pf.outside.data.ResponseMessage.error",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Static Method,"com.stalary.pf.outside.data.ResponseMessage.failedMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Static Method,"com.stalary.pf.outside.data.ResponseMessage.failedMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Static Generic Method,"com.stalary.pf.outside.data.ResponseMessage.successMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Static Method,"com.stalary.pf.outside.data.ResponseMessage.successMessage",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Generic Parameter,"com.stalary.pf.outside.data.ResponseMessage.successMessage.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Class,"com.stalary.pf.outside.data.UploadAvatar",0,0,0,0,0,,,,,1,4,2,0,,0,0,,,,0,2,0,12,0,0,0,0,,18,2,5,5,0,11,,2,3,3,0,,0,1,0,0,0,"2,20",0
Package,"com.stalary.pf.outside.exception",8,0,8,0,1,,,,,,,,,2,0,0,,2,,3,1,3,,0,0,0,3,,65,10,44,26,14,11,,25,31,20,12,,2,,1,,,"0,25",4
Public Class,"com.stalary.pf.outside.exception.ExceptionHandle",13,0,13,0,2,,,,,1,11,6,0,,0,0,,,,1,0,1,13,0,0,0,1,,23,1,17,8,8,5,,6,9,4,6,,2,1,1,0,0,"0,29",2
Public Method,"com.stalary.pf.outside.exception.ExceptionHandle.handle",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,13,0,13,5,8,0,9,6,8,3,6,2,,,1,,,"0,00",2
Public Class,"com.stalary.pf.outside.exception.MyException",5,0,5,0,1,,,,,1,5,3,0,,0,0,,,,2,1,2,51,0,0,0,2,,23,3,14,6,6,6,,7,10,4,6,,1,1,0,0,0,"0,43",2
Public Constructor,"com.stalary.pf.outside.exception.MyException.MyException",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,4,3,4,1,3,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.outside.exception.MyException.MyException",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,6,3,4,1,3,1,,,0,,,"0,00",1
Package,"com.stalary.pf.outside.service",13,0,11,1,2,,,,,,,,,5,0,8,,4,,8,10,8,,0,3,1,4,,249,32,171,104,74,47,,116,134,90,57,,3,,2,,,"0,27",14
Public Class,"com.stalary.pf.outside.service.MailService",41,2,29,10,2,,,,,1,16,8,0,,0,0,,,,1,4,1,13,0,0,0,1,,66,9,41,18,26,16,,24,28,12,19,,2,1,1,0,0,"0,39",2
Public Method,"com.stalary.pf.outside.service.MailService.sendEmail",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,12,41,2,29,7,25,10,14,20,23,7,19,2,,,1,,,"0,34",2
Anonymous Class,"com.stalary.pf.outside.service.MailService.sendEmail.(Anon_1)",4,0,4,0,1,,,,,1,3,2,0,,0,0,,,,1,0,1,13,0,0,1,0,,5,0,5,1,4,0,,1,2,1,1,,1,2,0,0,0,"0,00",1
Protected Method,"com.stalary.pf.outside.service.MailService.sendEmail.(Anon_1).getPasswordAuthentication",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.outside.service.QiNiuService",8,0,8,0,2,,,,,1,12,10,0,,0,4,,,,2,3,2,14,0,1,0,1,,37,3,25,13,16,10,,13,18,11,11,,3,1,2,71,57,"0,40",4
Private Method,"com.stalary.pf.outside.service.QiNiuService.getUpToken",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.service.QiNiuService.uploadPicture",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,8,12,0,12,2,8,0,8,5,8,2,7,3,,,2,,,"0,00",3
Public Class,"com.stalary.pf.outside.service.SmsService",12,0,11,0,2,,,,,1,18,15,0,,0,4,,,,3,1,3,15,0,2,0,1,,59,5,44,16,29,10,,26,33,13,24,,3,1,2,67,67,"0,23",6
Private Method,"com.stalary.pf.outside.service.SmsService.getAcsClient",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,5,5,0,5,2,3,0,3,3,4,2,3,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.outside.service.SmsService.sendCode",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,5,9,0,8,2,5,1,6,4,6,2,5,2,,,1,,,"0,13",2
Private Method,"com.stalary.pf.outside.service.SmsService.sendSms",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,8,21,0,21,3,17,0,14,14,17,3,16,3,,,2,,,"0,00",3
Public Class,"com.stalary.pf.outside.service.UserService",5,0,5,0,1,,,,,1,10,7,0,,0,0,,,,1,2,1,13,0,0,0,1,,25,3,11,9,3,11,,5,7,6,3,,1,1,0,0,0,"1,00",1
Public Method,"com.stalary.pf.outside.service.UserService.uploadAvatar",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,6,5,0,5,3,3,0,5,3,4,3,3,1,,,0,,,"0,00",1
Package,"com.stalary.pf.outside.util",7,0,7,0,2,,,,,,,,,1,1,0,,1,,0,0,1,,0,0,0,1,,27,4,12,6,4,11,,6,9,6,4,,2,,1,,,"0,92",2
Public Class,"com.stalary.pf.outside.util.UserUtil",7,0,7,0,2,,,,,1,4,2,0,,1,0,,,,0,0,1,13,0,0,0,1,,20,1,8,3,4,11,,3,6,3,4,,2,1,1,0,0,"1,38",2
Public Static Method,"com.stalary.pf.outside.util.UserUtil.getUserId",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,4,3,5,2,4,2,,,1,,,"0,00",2
Package,"com.stalary.pf.push",3,0,3,0,1,,,,,,,,,2,1,0,,2,,0,1,1,,0,0,0,1,,41,12,24,20,1,5,,13,16,15,1,,1,,0,,,"0,21",1
Public Class,"com.stalary.pf.push.PushApplication",3,0,3,0,1,,,,,1,5,3,0,,1,0,,,,0,0,1,13,0,0,0,1,,9,2,7,4,1,0,,1,3,2,1,,1,1,0,0,0,"0,00",1
Public Static Method,"com.stalary.pf.push.PushApplication.main",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.push.PushApplicationTests",0,0,0,0,0,,,,,1,4,3,0,,0,0,,,,0,1,0,12,0,0,0,0,,14,3,6,5,0,5,,1,2,2,0,,0,1,0,0,0,"0,83",0
Package,"com.stalary.pf.push.config",8,0,7,0,1,,,,,,,,,4,0,0,,3,,14,2,14,,2,0,0,12,,173,27,124,63,50,22,,68,86,53,38,,2,,1,,,"0,18",15
Public Class,"com.stalary.pf.push.config.CacheConfig",13,1,11,1,1,,,,,1,16,15,0,,0,0,,,,5,0,5,17,2,0,0,3,,77,8,59,17,36,10,,27,37,13,27,,1,2,0,0,0,"0,17",5
Method,"com.stalary.pf.push.config.CacheConfig.container",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,10,0,9,4,5,1,3,5,6,2,5,1,,,0,,,"0,11",1
Public Method,"com.stalary.pf.push.config.CacheConfig.errorHandler",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,24,3,21,2,14,0,1,5,10,5,5,1,,,0,,,"0,00",1
Anonymous Class,"com.stalary.pf.push.config.CacheConfig.errorHandler.(Anon_1)",4,0,4,0,1,,,,,1,3,1,0,,0,0,,,,4,0,4,16,0,0,0,4,,20,3,17,0,13,0,,4,8,4,4,,1,2,0,0,0,"0,00",4
Public Method,"com.stalary.pf.push.config.CacheConfig.errorHandler.(Anon_1).handleCacheClearError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.push.config.CacheConfig.errorHandler.(Anon_1).handleCacheEvictError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.push.config.CacheConfig.errorHandler.(Anon_1).handleCacheGetError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.push.config.CacheConfig.errorHandler.(Anon_1).handleCachePutError",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,"0,00",1
Method,"com.stalary.pf.push.config.CacheConfig.listenerAdapter",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,"0,00",1
Public Generic Method,"com.stalary.pf.push.config.CacheConfig.redisTemplate",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,14,0,11,3,8,3,8,8,9,2,8,1,,,0,,,"0,27",1
Generic Parameter,"com.stalary.pf.push.config.CacheConfig.redisTemplate.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"com.stalary.pf.push.config.CacheConfig.stringRedisTemplate",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,1,11,0,11,3,8,0,8,8,9,2,8,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.push.config.PrefixRedisSerializer",6,0,6,0,1,,,,,2,6,3,0,,0,0,,,,4,2,4,16,0,0,0,4,,42,7,29,14,13,6,,12,18,10,10,,2,1,1,38,25,"0,21",5
Public Constructor,"com.stalary.pf.push.config.PrefixRedisSerializer.PrefixRedisSerializer",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,"0,00",1
Public Constructor,"com.stalary.pf.push.config.PrefixRedisSerializer.PrefixRedisSerializer",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,"0,00",1
Public Method,"com.stalary.pf.push.config.PrefixRedisSerializer.deserialize",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,4,11,0,11,4,7,0,6,5,7,3,6,2,,,1,,,"0,00",2
Public Method,"com.stalary.pf.push.config.PrefixRedisSerializer.serialize",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,3,5,0,5,3,2,0,2,2,3,2,1,1,,,0,,,"0,00",1
Public Class,"com.stalary.pf.push.config.WebSocketConfig",4,0,4,0,1,,,,,2,3,3,0,,0,0,,,,1,0,1,13,0,0,0,1,,13,1,6,4,1,6,,1,3,2,1,,1,1,0,0,0,"1,00",1
Public Method,"com.stalary.pf.push.config.WebSocketConfig.serverEndpointExporter",,,,,,"0,00","0,00",0,0,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,"0,00",1
Package,"com.stalary.pf.push.controller",6,0,6,0,1,,,,,,,,,1,0,0,,1,,1,1,1,,0,0,0,1,,35,5,19,16,1,11,,9,11,10,1,,1,,0,,,"0,58",1
Public Class,"com.stalary.pf.push.controller.FacadeController",6,0,6,0,1,,,,,1,8,5,0,,0,0,,,,1,1,1,13,0,0,0,1,,24,2,11,9,1,11,,2,4,3,1,,1,1,0,0,0,"1,00",1
